0 9 1.000000 0.000000 0.000000 0.000000 0.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
1 9 1.000000 0.000000 0.000000 0.000000 1.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
2 9 1.000000 0.000000 0.000000 0.000000 1.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
3 9 1.000000 0.000000 0.000000 0.000000 2.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
4 9 1.000000 0.000000 0.000000 0.000000 2.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
5 9 1.000000 0.000000 0.000000 0.000000 3.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
6 9 1.000000 0.000000 0.000000 0.000000 3.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
7 9 1.000000 0.000000 0.000000 0.000000 4.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
8 9 1.000000 0.000000 0.000000 0.000000 4.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
9 9 1.000000 0.000000 0.000000 0.000000 5.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
10 9 1.000000 0.000000 0.000000 0.000000 5.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
11 9 1.000000 0.000000 0.000000 0.000000 6.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
12 9 1.000000 0.000000 0.000000 0.000000 6.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
13 9 1.000000 0.000000 0.000000 0.000000 7.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
14 9 1.000000 0.000000 0.000000 0.000000 7.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
15 9 1.000000 0.000000 0.000000 0.000000 8.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
16 9 1.000000 0.000000 0.000000 0.000000 8.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
17 9 1.000000 0.000000 0.000000 0.000000 9.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
18 9 1.000000 0.000000 0.000000 0.000000 9.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
19 9 1.000000 0.000000 0.000000 0.000000 10.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
20 9 1.000000 0.000000 0.000000 0.000000 10.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
21 9 1.000000 0.000000 0.000000 0.000000 11.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
22 9 1.000000 0.000000 0.000000 0.000000 11.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
23 9 1.000000 0.000000 0.000000 0.000000 12.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
24 9 1.000000 0.000000 0.000000 0.000000 12.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
25 9 1.000000 0.000000 0.000000 0.000000 13.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
26 9 1.000000 0.000000 0.000000 0.000000 13.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
27 9 1.000000 0.000000 0.000000 0.000000 14.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
28 9 1.000000 0.000000 0.000000 0.000000 14.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
29 9 1.000000 0.000000 0.000000 0.000000 15.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
30 9 1.000000 0.000000 0.000000 0.000000 15.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
31 9 1.000000 0.000000 0.000000 0.000000 16.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
32 9 1.000000 0.000000 0.000000 0.000000 16.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
33 9 1.000000 0.000000 0.000000 0.000000 17.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
34 9 1.000000 0.000000 0.000000 0.000000 17.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
35 9 1.000000 0.000000 0.000000 0.000000 18.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
36 9 1.000000 0.000000 0.000000 0.000000 18.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
37 9 1.000000 0.000000 0.000000 0.000000 19.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
38 9 1.000000 0.000000 0.000000 0.000000 19.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
39 9 1.000000 0.000000 0.000000 0.000000 20.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
40 9 1.000000 0.000000 0.000000 0.000000 20.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
41 9 1.000000 0.000000 0.000000 0.000000 21.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
42 9 1.000000 0.000000 0.000000 0.000000 21.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
43 9 1.000000 0.000000 0.000000 0.000000 22.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
44 9 1.000000 0.000000 0.000000 0.000000 22.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
45 9 1.000000 0.000000 0.000000 0.000000 23.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
46 9 1.000000 0.000000 0.000000 0.000000 23.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
47 9 1.000000 0.000000 0.000000 0.000000 24.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
48 9 1.000000 0.000000 0.000000 0.000000 24.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
49 9 1.000000 0.000000 0.000000 0.000000 25.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
50 9 1.000000 0.000000 0.000000 0.000000 25.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
51 9 1.000000 0.000000 0.000000 0.000000 26.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
52 9 1.000000 0.000000 0.000000 0.000000 26.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
53 9 1.000000 0.000000 0.000000 0.000000 27.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
54 9 1.000000 0.000000 0.000000 0.000000 27.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
55 9 1.000000 0.000000 0.000000 0.000000 28.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
56 9 1.000000 0.000000 0.000000 0.000000 28.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
57 9 1.000000 0.000000 0.000000 0.000000 29.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
58 9 1.000000 0.000000 0.000000 0.000000 29.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
59 9 1.000000 0.000000 0.000000 0.000000 30.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
60 9 1.000000 0.000000 0.000000 0.000000 30.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
61 9 1.000000 0.000000 0.000000 0.000000 31.000000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
62 9 1.000000 0.000000 0.000000 0.000000 31.500000 0.500000 6.600000 0.000000 0 0.000000 0.000000 0 0.000000 -1 0
